osm_id,osm_type,name,lat,lon,name_en,alt_name,website,phone,email,opening_hours,addr_city,addr_country,addr_street,addr_postcode,wikipedia,wikidata,fee,access,operator,description,leisure,garden_type
3308012,relation,Botanischer Garten,,,,,https://www.seenland-oderspree.de/Media/Attraktionen/Botanischer-Garten-Frankfurt-Oder,,,,,,,,de:Botanischer Garten (Frankfurt (Oder)),Q56636347,,yes,Stadtverwaltung Frankfurt (Oder),Pflanzenschaugarten am Lienauteich,garden,botanical
3338326,relation,ბათუმის ბოტანიკური ბაღი,,,Batumi Botanical Garden,,http://bbg.ge/,+995 422 27 00 33,,09:00-19:30,,,,,en:Batumi Botanical Garden,Q894643,yes,,,,garden,botanical
3350267,relation,Полярно-альпийский ботанический сад,,,,,https://www.pabgi.ru/,,,,,,,,ru:Полярно-альпийский ботанический сад-институт,Q428258,,,,,garden,botanical
3611574,relation,Garten und Landschaftsbau Weiner und Weißenborn,,,,,,,,,,,,,,,,,Weiner und Weißenborn GbR,,garden,botanical
3744999,relation,Royal Botanic Garden,,,,,https://www.botanicgardens.org.au/royal-botanic-garden-sydney,,,Nov-Feb 07:00-20:00; Mar 07:00-18:30; Apr 07:00-18:00; May 07:00-17:30; Jun-Jul 07:00-17:00; Aug 07:00-17:30; Sep 07:00-18:00; Oct 07:00-19:30,,,,,"en:Royal Botanic Garden, Sydney",Q54489,no,,Botanic Gardens of Sydney,,garden,botanical
3864868,relation,Benvie Garden,,,,Benvie Arboretum,,,,,,,,,,,,,,,garden,botanical
4663715,relation,Grasagarður Reykjavíkur,,,Botanical Garden of Reykjavik,,,,,,,,,,is:Grasagarður Reykjavíkur,Q894659,no,,,,garden,botanical
5136387,relation,Университетска ботаническа градина,,,University Botanical Garden,,https://www.ubg-bg.com/,,,We-Fr 09:00-17:00; Sa-Su 09:00-18:00,,,,,,,yes,,,,garden,botanical
5254073,relation,Orti del MUSE,,,,,,,,,,,,,,,,,MUSE,,garden,botanical
5349780,relation,Jardim Botânico de São Paulo,,,,,https://jardimbotanico.com.br/,(11) 4934-6804,,Mo-Su 09:00-17:00,São Paulo,,Avenida Miguel Estéfano,04301-905,pt:Jardim Botânico de São Paulo,Q3028259,yes,customers,Consórcio Reserva Paulista,,garden,botanical
5405138,relation,Dry Zone Botanical Garden,,,,,,,,,Mirijjawila,,Hambantota Bypass Rd,,,,,,,,garden,botanical
5608726,relation,Giardino Botanico,,,,Giardino Botanico Comuni,,,,,,,,,,,,,,,garden,botanical
5612770,relation,University Botanic Garden,,,,,https://bristol.ac.uk/botanic-gardens,+44 117 3314906,botanic-gardens@bristol.ac.uk,,Bristol,GB,Stoke Park Road,BS9 1JG,en:University of Bristol Botanic Garden,Q7895133,,,,,garden,botanical
5682733,relation,Alcsúti arborétum,,,,,https://www.alcsuti-arboretum.hu/,+36 22 353 219,info@alcsuti-arboretum.hu,,Alcsútdoboz,,Kastélykert út,8087,hu:Alcsúti Arborétum Természetvédelmi Terület,Q593219,yes,,,,garden,botanical
5691971,relation,Ботанический сад УдГУ,,,,,,,,,,,,,,,,,,,garden,botanical
5906319,relation,Садоводство Боде,,,,Хозяйственный двор,,,,10:00-20:00,,,,,,,yes,,,,garden,botanical
5974239,relation,"Mascarin, Jardin Botanique de la Réunion",,,,,,,,,,,,,,Q104177082,,,,,garden,botanical
6005788,relation,Orto Botanico di Brera,,,The Botanic Garden of Brera,,https://ortibotanici.unimi.it/it/orto-botanico-di-brera/il-giardino/,+39 02 5031 4683,,Apr-Oct Mo-Sa 10:00-18:00; Nov-Mar Mo-Sa 9:30-16:30; Su off; PH off,,,,,it:Orto botanico di Brera,Q2882456,,yes,,,garden,botanical
6207243,relation,Muséhagen,,,,,https://www.uib.no/universitetshagene/89383/mus%C3%A9hagen,,,Jan-May: 06:30-18:00; Jun-Aug: 06:30-20:00; Sep-Dec 06:30-18:00,,,,,no:Muséhagen,Q11990287,,,,,garden,botanical
6321180,relation,Humboldt Botanical Garden,,,,,https://www.hbgf.org,,,,Eureka,,Tompkins Hill Road,95503,en:Humboldt Botanical Gardens,Q13091131,,,,,garden,botanical
6368264,relation,Arboretum,,,,,,,,Apr-Oct: 09:00-18:00,,,,,,Q56640901,,yes,Universität Greifswald,,garden,botanical
6423548,relation,SZTE Füvészkert,,,,,,+36 62 544 108,,Mar 09:00-17:00; Apr 01-Sep 30 09:00-18:00; Oct 09:00-17:00; Nov 01-Feb 28 09:00-16:00,Szeged,,Lövölde út,6726,hu:Egyetemi Füvészkert,Q5926649,yes,,Szegedi Tudományegyetem,,garden,botanical
6484960,relation,University of British Columbia Botanical Garden,,,,,https://botanicalgarden.ubc.ca/,+1-604-822-4529,,Su-Sa 09:30-16:30,,,Southwest Marine Drive,,en:UBC Botanical Garden and Centre for Plant Research,Q2466506,yes,customers,,,garden,botanical
6575581,relation,俊发红光山植物园,,,Junfa Hongguangshan Botanical Garden,,,,,,,,,,,,,,,,garden,botanical
6616210,relation,Jardin Botánico de Cali,,,,,,,,,,,,,,,,,,,garden,botanical
6636689,relation,Orto Botanico di Modena,,,,,http://www.ortobot.unimo.it/,,,,,,,,,Q7105067,,,Università degli Studi di Modena e Reggio Emilia,,garden,botanical
6794265,relation,Jardín botánico,,,,,,,,,,,,,,,,,,,garden,botanical
6817726,relation,Alter Botanischer Garten,,,,,,,,"Nov-Feb Mo-Su,PH 08:00-16:00; Mar-Oct Mo-Su,PH 08:00-18:30; Dec 24-Dec 26,Dec 31-Jan 1 off",,,,,de:Alter Botanischer Garten (Göttingen),Q570148,no,permissive,Albrecht-von-Haller-Institut für Pflanzenwissenschaften,,garden,botanical
7129761,relation,Forrasztókői exótakert,,,,,,,,,,,,,,,,,,,garden,botanical
7151397,relation,Ботанічний сад СДПУ ім. Макаренка,,,,,,,,,,,,,,,,private,,,garden,botanical
7623959,relation,Учебно-опытный сад СПбГАУ,,,,,,,,,,,,,,,,,,,garden,botanical
7760853,relation,Sumpf- und Wasserpflanzen,,,,,,,,,,,,,,,,,,,garden,botanical
7774753,relation,Orto Botanico,,,,Simus - Museo Botanico,,,,,,,,,it:Orto botanico di Siena,Q3886280,yes,yes,Università degli Studi di Siena,,garden,botanical
7814430,relation,Frederik Meijer Gardens and Sculpture Park,,,,,https://www.meijergardens.org/,,,09:00-17:00; Su 11:00-17:00; Tu 09:00-21:00,Grand Rapids,,East Beltline Avenue Northeast,49525,en:Frederik Meijer Gardens & Sculpture Park,Q2483537,,,,,garden,botanical
7937913,relation,Arboretum Petzolda w Łęknicy,,,,,,,,,,,,,,,,yes,,,garden,botanical
7946448,relation,Sopron Botanical Garden,,,,,http://botanikuskert.nyme.hu/,,,,,,,,hu:Egyetemi Élő Növénygyűjtemény,Q848414,no,yes,Soproni Egyetem,,garden,botanical
7998315,relation,Botanická záhrada,,,,Botanická záhrada UPJŠ Košice,https://www.upjs.sk/pracoviska/botanicka-zahrada/,+421 55 234 1676,botgard@upjs.sk,"May-Sep: 09:00-18:00; Oct-Apr: 09:00-15:00; ""greenhouse"":  09:00-15:00",,,,,sk:Botanická záhrada UPJŠ Košice,Q11235342,yes,customers,UPJŠ,,garden,botanical
8048808,relation,"Royal Botanic Gardens, Kew",,,,,https://www.kew.org/,,,,,,,,en:Kew Gardens,Q188617,yes,customers,,,garden,botanical
8102487,relation,Botanischer Garten Erlangen,,,,,https://www.botanischer-garten.uni-erlangen.de/,,,Jun-Aug 08:00-17:30; Sep-May 08:00-17:30,,,,,de:Botanischer Garten Erlangen,Q323124,,,FAU Friedrich-Alexander-Universität Erlangen-Nürnberg,,garden,botanical
8197811,relation,Botanischer Garten der Johannes Gutenberg-Universität Mainz,,,,,https://www.botgarten.uni-mainz.de/,,,,Mainz,,Anselm-Franz-von-Bentzel-Weg,55128,de:Botanischer Garten Mainz,Q871292,no,yes,,,garden,botanical
8224276,relation,Jardin botanique de Genève,,,Geneva Botanic Garden,Conservatoire et Jardin botaniques de Genève,https://www.jardinbotaniquegeneve.ch/,+41 22 418 51 00,,Apr 01-Oct 24: Mo-Su 08:00-19:00; Oct 25-Mar 31: Mo-Su 08:00-17:00,Chambésy,CH,Chemin de l'Impératrice,1292,en:Conservatory and Botanical Garden of the City of Geneva,Q677516,no,,Ville de Genève,,park,botanical
8287019,relation,Jardí Botànic Marimurtra,,,,,https://marimurtra.cat/,,,,,,,,ca:Jardí Botànic Marimurtra,Q2329546,yes,,,,garden,botanical
8287022,relation,Jardí Botànic Marimurtra,,,,,,,,,,,,,,,,,,,garden,botanical
8287254,relation,Jardí botànic Pinya de Rosa,,,,,https://www.pinya-de-rosa.es/,,,,,,,,ca:Jardí Botànic Tropical Pinya de Rosa,Q5926442,,,,,garden,botanical
8659996,relation,Jardim Botânico,,,,,,,,,,,,,,,,,,,garden,botanical
8670031,relation,Botaniska trädgården,,,Gothenburg Botanical Garden,Göteborgs botaniska trädgård,,+46 10 473 77 77,,24/7,Göteborg,SE,Carl Skottsbergs Gata,41319,sv:Göteborgs botaniska trädgård,Q956772,donation,yes,Västra Götalandsregionen,,garden,botanical
8722983,relation,Ботанический сад ВГУ им. Б.М. Козо-Полянского,,,,,http://www.science.vsu.ru/botsad,,,,,,,,,,,,Воронежский государственный университет,,garden,botanical
8757407,relation,식물원,,,,,,,,,,,,,,,,,,,garden,botanical
8758747,relation,国家植物园（北园）,,,Beijing Botanical Garden,,,,,,,,,,,Q894657,,,,,garden,botanical
8769000,relation,Lesní arboretum Žďár,,,,,,,,,,,,,,,,,Lesy města Rokycan s.r.o.,,garden,botanical
8797676,relation,Jardim Botânico Tropical,,,Tropical Botanical Garden,Jardim do Ultramar,https://www.museus.ulisboa.pt/pt-pt/jardim-botanico-tropical,,,"Apr-Sep Mo-Su 09:00-17:00; Oct-Mar Mo-Su 09:00-20:00; PH; Jan 01,Dec 25 off",,,Calçada do Galvão,,pt:Jardim Botânico Tropical,Q2249320,yes,,,"Criado em 1912, no local onde hoje se localiza a antiga cerca do Palácio de Belém. Presentemente sob administração do Instituto de Investigação Científica Tropical, foi construído com o objetivo de promover o estudo sistemático da flora das anti",park,botanical
8800175,relation,Jardim Botânico da Ajuda,,,Ajuda Botanical Garden,,https://jba.isa.ulisboa.pt/,+351 213 653 100,botanicoajuda@isa.ulisboa.pt,,,,Calçada da Ajuda,,pt:Jardim Botânico da Ajuda,Q107183486,yes,,Instituto Superior de Agronomia,"É o mais antigo jardim de Portugal, mandado plantar pelo Marquês de Pombal, em 1768 com a designação de Real Jardim Botânico da Ajuda. Foi construído com a vocação de museu e viveiro de espécies botânicas oriundas das mais diversas proveniências.",garden,botanical
8858837,relation,Orto Botanico di Collemaggio,,,,Orto Botanico dell'Università dell'Aquila,,,,,,,,,it:Orto Botanico dell'Università dell'Aquila,,,,,,garden,botanical
9085554,relation,华南国家植物园,,,South China National Botanical Garden,,https://www.scbg.ac.cn/,+86 20 3725 2711,bgs@scbg.ac.cn,Mo-Fr 07:30-17:30,广州市,,兴科路,510650,zh:华南国家植物园,Q5946290,yes,yes,中国科学院华南国家植物园,,garden,botanical
9085756,relation,Mamiku Gardens,,,,,,,,,Mon Repos,,,,,,,yes,,,garden,botanical
9120832,relation,El Árbol,,,,,,,,,,,,,,,,,,,garden,botanical
9363636,relation,Ботанический сад,,,,,,,,,,,,,,,,,,,garden,botanical
9372926,relation,Jardí botànic històric,,,,,https://museuciencies.cat/el-nat/les-seus/jardi-botanic-de-barcelona/jardi-botanic-historic-2/,,,,,,,,ca:Jardí Botànic Històric,Q9010898,no,,,,garden,botanical
9402229,relation,Square Gardens,,,,,https://www.fayetteville-ar.gov/Facilities/Facility/Details/Square-Gardens-57,,,,,,,,,,,,City of Fayetteville,,garden,botanical
9465912,relation,Gold Coast Botanic Gardens,,,,,,,,,,,,,,Q5578654,,,,,garden,botanical
9649267,relation,青秀山风景区,,,Qingxiu Mountain Scenic Spot Zone,,,,,Mo-Su 06:00-23:59,南宁市,,凤岭南路,530000,zh:青秀山,Q29633413,,,,,nature_reserve,botanical
9701387,relation,ქუთაისის კოლხური ბოტანიკური ბაღი,,,Kutaisi Kolkhuri Botanical Garden,,,,,,,,,,,,,,,,garden,botanical
9773859,relation,Cruickshank Botanic Garden,,,Cruickshank Botanic Garden,Cruickshank Botanic Gardens,,,,Oct-Mar: Mo-Su 09:00-16:30; Apr-Sep: Mo-Su 09:00-19:00,,,,,en:Cruickshank Botanic Garden,Q5189930,no,yes,University of Aberdeen,,garden,botanical
9890397,relation,Budakeszi Erdészeti Arborétum,,,,,https://budakesziarboretum.hu/,,,,,,,,,,,,Pilisi Parkerdő Zrt.;Leyland Kft.,,garden,botanical
10061319,relation,Ботанический сад,,,,,,,,,,,,,,,,,,,garden,botanical
10192251,relation,Hortus Overzee,,,,,,,,,,,,,,,,,,,garden,botanical
10225212,relation,Fairchild Botanical Garden,,,,,https://fairchildgarden.org/,+1 305 667 1651,,,,,,,,,yes,customers,,,garden,botanical
10997617,relation,Botanical Gardens,,,,,,,,,,,,,,,,yes,,,garden,botanical
11019072,relation,Olarizuko urmaela,,,,,,,,,,,,,,,,,,,garden,botanical
11097207,relation,Jardín Botánico Aníbal Oscar Carnevalini,,,,,,,,,,,,,,Q5926748,,yes,,,garden,botanical
11160324,relation,Wakehurst,,,,,,+44 1444 894066,wakehurst@kew.org,,Haywards Heath,,Selsfield Road,RH17 6TN,fr:Wakehurst Place,Q7961105,,,"Royal Botanic Gardens, Kew",,garden,botanical
11230656,relation,Jardim Botânico da UTAD - Aromáticas e Medicinais,,,,,,,,,,,,,,,,,,,garden,botanical
11247301,relation,Folly Arborétum,,,,,,,info@folly.hu,,Badacsonytomaj,,Kápolnavölgyi út,8257,hu:Folly Arborétum,Q1002623,,,,,garden,botanical
11308273,relation,Jardín Botánico,,,,,,,,,,,,,,,,yes,,,garden,botanical
11487908,relation,Orto Botanico,,,Botanical Garden,,https://web.uniroma1.it/ortobotanico/,,info-ortobotanico@uniroma1.it,Mo-Su 09:00-18:30,Roma,,Largo Cristina di Svezia,00165,it:Orto botanico di Roma,Q1072277,yes,,,,park,botanical
11534199,relation,Jardin exotique d'Èze,,,,,https://billetterie.jardinexotique-eze.fr,+33 4 93 41 10 30,contact@jardinexotique-eze.fr,"Jan-Mar,Nov-Dec: 09:00-16:30; Apr-Jun,Oct: 09:00-18:30; Jul-Sep: 09:00-19:30",Eze,,Rue du Château,06360,fr:Jardin exotique d'Èze,Q3162606,yes,yes,,,garden,botanical
11560817,relation,Jardí d'en Vicent Navarro Andreu,,,,,,,,,,,,,,,,,,,garden,botanical
11761562,relation,Vácrátóti Botanikus Kert,,,,Vácrátóti Arborétum,https://botanikuskert.hu/,+36 28 360 122,botanikuskert@okologia.mta.hu,,,,,,"hu:Nemzeti Botanikus Kert, Vácrátót",Q848416,,,,,garden,botanical
12038119,relation,八仙生態世界(停業中),,,,,,,,,,,,,,,,no,,,garden,botanical
12128637,relation,Mőcsényi Mihály Botanikus Kert,,,Mőcsényi Mihály botanical garden,,https://ligetbudapest.hu/megujulo-varosliget/mocsenyi-mihaly-botanikus-kert,,,24/7,,,,,hu:Mőcsényi Mihály botanikus kert,Q107720793,no,yes,Városliget Zrt.,"A neves tájépítész, Mőcsényi Mihály már a parkfelújítás kezdeti fázisában, a pályázat kiírásában és a beérkező pályaművek elbírálásában is tevékenyen részt vett, végül róla nevezték el a felújított, kibővített botanikus kertet.",garden,botanical
12152109,relation,Jardin botanique du Jardin Public,,,,,,,,,,,,33000,,,,,,,garden,botanical
12300247,relation,National Garden,,,,,,,,,,,,,,,,,,,garden,botanical
12300248,relation,Rose Garden,,,,,,,,,,,,,,,,,,,garden,botanical
12300249,relation,Butterfly Garden,,,,,,,,,,,,,,,,,,,garden,botanical
12300250,relation,United States Botanic Garden,,,United States Botanic Garden,U.S. Botanic Garden,https://www.usbg.gov/,+1 202-225-8333,,Mo-Su 10:00-17:00,Washington,US,1st Street Southwest,20024,,Q1848855,no,,Architect of the Capitol,,garden,botanical
12300332,relation,Kitchen Garden,,,,,,,,,,,,,,,,,,,garden,botanical
12301358,relation,Rain Garden,,,,,,,,,,,,,,,,,,,garden,botanical
12303634,relation,Regional Garden,,,,,,,,,,,,,,,,,,,garden,botanical
12306561,relation,Native Landscape,,,,,,,,,,,,,,,,,Smithsonian Gardens,,garden,botanical
12359468,relation,Сахалинский ботанический сад ДВО РАН,,,,,,,,,,,,,,,,,,,nature_reserve,botanical
12365255,relation,Victory Garden,,,,,,,,,,,,,,,,,,,garden,botanical
12618319,relation,Екопарк Варна,,,Ecopark Varna,,,,,Mar 03-Mar 31 08:30-17:00; Apr 01-Apr 30 08:00-18:00; May 01-May 31 08:00-19:00; Jun 01-Aug 31 08:00-20:00; Sep 01-Sep 30 08:00-19:00; Oct 01-Oct 31 08:00-18:00; Nov 01-Nov 30 08:00-17:30; Dec 01-Mar 02 off,,,,,,,,,,,garden,botanical
12624004,relation,Orto Botanico,,,,,https://www.ortobotanico.unitus.it/,+39 0761 357028,ortobot@unitus.it,,Viterbo,IT,Strada Bullicame,01100,,,,,Università degli Studi della Tuscia,,garden,botanical
12747824,relation,Nacionālais Botāniskais dārzs,,,,,https://nbd.gov.lv/,+371 67 944 610;+371 22 019 340,welcome@nbd.gov.lv,,,,,,,,,,,,garden,botanical
12768197,relation,Jardim António Borges,,,,,,,,"Jun-Oct Mo-Fr 09:00-20:00; Jun-Oct Sa,Su 09:00-21:00; Nov-May Mo-Su,PH 09:00-18:00",,,,,pt:Jardim António Borges,Q10305456,,,,,garden,botanical
12769624,relation,Jardim do Palácio de Sant'Ana,,,,Jardim do Palacete de Sant'Ana;Jardim do Palácio Jácome Correia;Jardim do Palácio da Presidência do Governo Regional dos Açores;Jardim da Residência Oficial do Presidente do Governo Regional dos Açores,,,,Tu-Su 10:00-17:00,,,,,,,yes,,,,garden,botanical
12827698,relation,Alameda Botanic Gardens,,,,Gibraltar Botanic Gardens,http://www.gibraltargardens.gi/,,,,,,Red Sands Road,,en:Gibraltar Botanic Gardens,Q24433,,,,Botanical gardens founded in 1816 and renovated in 1991.,garden,botanical
12903500,relation,Jardim Nascente,,,,Jardim das Camélias,,,,,,,,,,,,,,,garden,botanical
12903501,relation,Jardim das Flores,,,,,,,,,,,,,,,,,,,garden,botanical
12903502,relation,Pomar de Recreio,,,,Jardins de Rosas,,,,,,,,,,,,,,,garden,botanical
12955557,relation,香港動植物公園 Hong Kong Zoological & Botanical Garden,,,Hong Kong Zoological & Botanical Garden,,,,,06:00-19:00,,,,,en:Hong Kong Zoological and Botanical Gardens,Q220207,no,,,,garden,botanical
12978053,relation,Latin American Ethnobotanical Garden,,,,,https://lacsi.uga.edu/latin-american-garden,,,,,,,,,,no,yes,UGA Latin American and Caribbean Studies Institute,,garden,botanical
12987813,relation,Jardin botanique alpin Flore-Alpe,,,,,https://www.flore-alpe.ch/,,,,,,,,,Q5926366,,,,,garden,botanical
13131689,relation,Friendship Garden,,,,,,,,,,,,,,,,,,,garden,botanical
13345161,relation,Botanischer Garten,,,,,,,,,,,,,,,,,,,garden,botanical
13373462,relation,Wilson Botanic Park,,,,,,,,,,,,,en:Wilson Botanic Park,Q8022986,no,customers,City of Casey,,garden,botanical
13422065,relation,Ботанічний сад імені Олександра Фоміна,,,A.V. Fomin Botanical Garden,,,,,,,,,,uk:Ботанічний сад імені академіка Олександра Фоміна,Q894650,,,Київський національний університет імені Тараса Шевченка,,garden,botanical
13422106,relation,Ботанічний сад імені Миколи Гришка,,,M.M. Gryshko National Botanical Garden,,,,,,,,,,uk:Національний ботанічний сад імені Миколи Гришка НАН України,Q280791,,,Національна академія наук України,,garden,botanical
13532417,relation,Botanická zahrada Univerzity Karlovy,,,,,,,,"Jan-Mar 10:00-18:00, Apr-Aug 10:00-19:30, Sep-Dec 10:00-18:00",,,,,cs:Botanická zahrada Univerzity Karlovy,Q11235374,no,,,,garden,botanical
13547675,relation,University of Tennessee Arboretum at Oak Ridge,,,,,,,,,,,,,,,,yes,University of Tennessee,,garden,botanical
13558162,relation,120 — Сад непрерывного цветения,,,,,,,,,,,,,,Q139791800,yes,,,,garden,botanical
13561812,relation,119 — Иридарий,,,,,https://flower-iris.ru/,,,,,,,,,,yes,,,,garden,botanical
13744695,relation,Agostyáni Arborétum,,,,,https://verteserdo.hu/arboretumok-parkerdok/agostyani-arboretum/,,,,,,,,hu:Agostyán,,,,,http://verteserdo.hu/letoltes/agostyani_arboretum/programok_info_2019.pdf,garden,botanical
13794808,relation,杭州植物园,,,,,,,,,,,,,,,,,,,garden,botanical
13849846,relation,Stredomorský park,,,,,https://www.evergreengarden.sk/,,,,,,,,,,no,yes,But Evergreen Garden,,garden,botanical
13875184,relation,The Crescent,,,,,https://www.chicagobotanic.org/crescent,,,,,,,,,,,,,,garden,botanical
13875185,relation,Heritage Garden,,,,,https://www.chicagobotanic.org/heritage_garden,,,,,,,,,,,,,,garden,botanical
13883401,relation,Native Plant Garden,,,,,https://www.chicagobotanic.org/native_plant_garden,,,,,,,,,,,,,,garden,botanical
13883403,relation,The Prairie Garden,,,,,,,,,,,,,,,,,,,garden,botanical
13884387,relation,Bulb Garden,,,,,https://www.chicagobotanic.org/gardens/bulb,,,,,,,,,,,,,,garden,botanical
13884388,relation,Aquatic Garden,,,,,https://www.chicagobotanic.org/aquatic_garden,,,,,,,,,,,,,,garden,botanical
13887187,relation,Farwell Landscape Garden,,,,,https://www.chicagobotanic.org/farwell_landscape_garden,,,,,,,,,,,,,,garden,botanical
13903088,relation,Krasberg Rose Garden,,,,,https://www.chicagobotanic.org/krasberg_rose_garden,,,,,,,,,,,,,,garden,botanical
13909916,relation,English Walled Garden,,,,Helen and Richard Thomas English Walled Garden,https://www.chicagobotanic.org/english_walled_garden,,,,,,,,,,,,,,garden,botanical
13914126,relation,Bibelgarten Sankt Martin,,,,,,,,24/7,,,,,,,no,yes,AK Bibelgarten,,garden,botanical
