bgci_id,name,name_alt,website,phone,email,latitude,longitude,city,state_province,postal_code,country_code,country,address,open_to_public,year_incorporated,overview,accessions_count,member_bgci,member_abg,member_ipen,botanic_garden_accredited,arbnet_accredited_level,herbarium_code,social_facebook,social_instagram,social_twitter,updated_at,source,attr_access_conservation_policies,attr_advocates_conservation,attr_altitude,attr_audience_development,attr_average_annual_precipitation,attr_biosecurity_best_practices,attr_carbon_reduction_policies,attr_collaborations_conservation,attr_collection_access,attr_community_outreach,attr_conservation_assessment_activities,attr_conservation_expertise_external,attr_conservation_habitat_focus,attr_conservation_horticulture_activities,attr_conservation_non_permanent_budget,attr_conservation_permanent_budget_percentage,attr_conservation_professional_development,attr_conservation_staff_total,attr_conservation_volunteers_total,attr_education_practices,attr_education_resources,attr_education_staff_total,attr_education_topics,attr_energy_saving_techniques,attr_evaluates_conservation_activities,attr_ex_situ_infrastructure,attr_governance_type,attr_horticulture_staff_total,attr_in_situ_best_practices,attr_in_situ_conservation,attr_in_situ_land_area_impact,attr_interpretation_conservation,attr_invasive_species_monitoring,attr_landscaped_area_hectares,attr_living_collections_policy,attr_mission_statement_conservation,attr_natural_area_hectares,attr_non_school_classes,attr_online_learning,attr_operating_budget,attr_organisation_type,attr_plant_conservation_policy,attr_plant_records_database,attr_policy_exists,attr_policy_includes_conservation,attr_research_programmes,attr_research_staff_total,attr_research_volunteers_annual,attr_school_programmes,attr_scientific_research_participant,attr_species_recovery_native,attr_species_recovery_non_native,attr_staff_total,attr_strategies_frameworks,attr_sustainability_certification,attr_sustainability_goal,attr_sustainability_policy,attr_sustainable_food_practices,attr_total_area_hectares,attr_urban_greening_practices,attr_visitors_annual,attr_volunteers_annual,attr_waste_management_practices,attr_water_saving_policies,attr_wild_collection_best_practices,attr_wild_origin_living_percent,attr_wild_origin_seed_bank_percent
6048,The Ohio State University Biological Sciences Greenhouse,,http://www.biosci.ohio-state.edu/~plantbio/greenhouse/index.html,,leonard.4@osu.edu,39.99668,-83.01709,Columbus,Ohio,43210,US,United States of America,The Ohio State University,,,"About the Facility
Completed in September 1993, The Biological Sciences Greenhouse Facility houses an insectary, a quarantine facility, two research laboratories, a growth chamber area and a preparation room in addition to teaching and research greenhouse space. The facility has 15,120 square feet under glass divided into 24 individual computer controlled environments to allow optimal research and teaching opportunities. There are ten 10'X12' zones, five 20'X24' zones, eight 24'X40' zones and o",0,0,0,0,0,,,,,,2024-02-26T22:28:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,
6049,Kutaisi Botanical Garden,,http://www.bgk.ge,995 431 245079,qutaisibotanikuri@gmail.com,42.27906,42.71249,Kutaisi,,4600,GE,Georgia,ლესელიძის ქ. N2,,,,0,0,0,0,0,,,,,,2024-07-17T11:30:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,Winkworth Arboretum,,http://www.nationaltrust.org.uk/places/winkwortharboretum/,01483 208477,winkwortharboretum@nationaltrust.org.uk,51.16168,-0.58610,GODALMING,Surrey,GU8 4AD,GB,United Kingdom,Hascombe Road,,,"A peaceful arboretum on a hillside setting with stunning views over the rolling Surrey hills ""Areas of Outstanding Natural Beauty"" and a lake with a delightful old boathouse. It was founded in 1937 by a Dr Fox who's philosophy was painting with trees and shrubs'. He did this through massed plantings of key species in a way that compliments the natural beauty of the valley and the Surrey Hills countryside beyond. It was gifted to the National Trust in 1952  Its 110 acres afford spectacular spring",0,1,0,0,0,2,WINKW,,https://www.instagram.com/winkworthnt/,https://mobile.twitter.com/winkworthnt,2025-11-03T10:40:09.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,
6051,Rajabhat University Botanical Garden,,http://www.nsru.ac.th,0066-(0)5621 9100,vsuphawan@hotmail.com,15.68936,100.10710,Mueang Nakhon Sawan,Nakhon Sawan Province,6000,TH,Thailand,398 Sawanvitee Road,,2011,,0,0,0,0,0,,,,,,2024-02-26T22:28:45.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,4,,,,,,16,,,,,,,,
6052,Sanctuaire des Singes de Drabo Gbo,,,,,6.50075,2.30239,,,,BJ,Benin,,,,,0,0,1,0,0,,,,,,2024-02-26T22:28:45.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6053,Chongqing Medicinal Plants Botanic Garden,,http://www.cqywyjs.com,023-71480004 mob: 13896534838,renmingbo1973@163.com,29.12338,107.21115,Chongqing,Nanchuan Distr,408435,CN,China,Sanquan Township,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:45.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6054,Abubakar Tafawa Balewa University Garden,,http://www.atbu.edu.ng/,,,10.27837,9.79684,,Bauchi,,NG,Nigeria,Ran Road,,,This small botanical collection is part of the Abubakar Tafawa Balewa University. Currently the collection contains 24 species.,0,0,0,0,0,,,,,,2024-02-26T22:28:45.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6055,Rubber Research Institute of Nigeria,,,,,6.32687,5.62480,Benin City,Edo State,,NG,Nigeria,,,,Orchard of rubber and shea butter,0,0,1,0,0,,,,,,2024-02-26T22:28:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,Botanical Garden - Tabigat balalary,,http://www.botanical-garden.kz/,007 (715 2) 336512,ravil.ryazapov@gmail.com,54.87322,69.15054,Petropavlovsk,The North Kazakh Region,,KZ,Kazakhstan,t. Petropavlovsk,,1912,,0,0,0,0,0,,BG5729,,,,2024-02-26T22:28:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6057,Mizunomori Water Botanical Garden,,http://www.seibu-la.co.jp/mizunomori/,,,35.07413,135.94024,Kusatsu,Shiga Prefecture,525-0001,JP,Japan,Shita-butsu 1091,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6058,Maroochy Botanic Gardens,,http://www.sunshinecoast.qld.gov.au/sitePage.cfm?code=maroochy-botanic-gardens,,evc@sunshinecoast.qld.gov.au;__primary,-26.71893,153.02372,Tanawha,Queensland,4556,AU,Australia,51 Palm Creek Road,1,,,0,0,0,0,0,,,,,,2024-07-10T16:30:03.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,82,,,,,,,,
6059,MWH Seed Bank for New Zealand's Threatened Plants,,http://www.agresearch.co.nz/business/services/germplasm-centre/Pages/default.aspx,,info@nzpcn.org.nz,-40.42546,175.58330,Palmerston North,Manawatu-Wanganui,4442,NZ,New Zealand,"Margot Forde Genebank, Tennent Drive",,,,0,0,0,0,0,,,,,,2024-03-06T11:50:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gene/Seed Bank,,,,,,,,,,,,,,,,,,,,,,,,,,
6060,Hamilton Gardens,,http://hamiltongardens.co.nz,0064 (0)7 838 6782,hamilton.gardens@hcc.govt.nz,-37.80497,175.30520,Hamilton,Waikato,3240,NZ,New Zealand,Private Bag 3010,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6061,Arboretum Anita Holmann,,https://www.jardinbotanicoahm.com,,ricardo.rueda6@gmail.com,11.43847,-85.82836,Rivas,Rivas,47000,NI,Nicaragua,Carretera Panamericana Sur,1,,"1.	Features and facilities

The Arboretum Anita Holmann has an area of 45 hectares, is a band of approximately 150 m wide by 3000 m long, and connects at one end to the South Panamerican Highway and the other end to the great lake of Nicaragua. It is crossed by the river The Galpa. The terrain is mostly flat with a few undulations in the south. The soil is clay loam with some rocky areas. 

Throughout the arboretum are large trees and a riparian forest is found along the river.

The arbore",0,1,0,0,0,1,BG5753,https://www.facebook.com/FundacionUno.org,,,2024-11-25T13:20:05.000000Z,BGCI GardenSearch,,,67,,1345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,45,,,,,,,,
6062,The Apollon - Delphi Botanic Garden,,http://delphibotanicalgardens.com/?page_id=21,,mariamagania@yahoo.com,38.52566,22.39171,Delphi,Delphi,,GR,Greece,1st Km National Road,,,,0,1,0,0,0,,,,,,2025-12-04T10:10:11.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6063,Taishan Botanic Garden,,,0538-6215136,,36.21230,117.12899,Taian,Shandong Province,,CN,China,1# Luohanya Road,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:47.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6064,Turks and Caicos Botanical and Cultural Garden,,http://tcmuseum.org/nature-environment/botanical-and-cultural-garden/,(649) 946-2160,pat.saxton@tcmuseum.org,21.47290,-71.14795,Grand Turk,BWI,BWI,TC,Turks and Caicos Islands,Guinep House,,,,0,0,0,0,0,,TCB,,,,2024-02-26T22:28:47.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,Kuala Lumpur Perdana Botanical Garden,,http://www.klbotanicalgarden.gov.my/,0060122005064 or 00603 2617 6415,klbotanicalgarden@dbkl.gov.my,3.14373,101.68875,Kuala Lumpur,,55100,MY,Malaysia,Jalan Kebun Bunga,,,,0,0,0,0,0,,PBG,,,,2024-02-26T22:28:47.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6067,Forestry Research Centre Arboretum,,https://www.efd.gov.et/research-centers/central-ethiopia-environment-and-forest-research-center/,,central_ethiopia@efd.gov.et;__primary,9.01779,38.81596,Addis Ababa,Addis Ababa Administration,,ET,Ethiopia,Bole Subcity,,,,0,0,0,0,0,,,,,,2024-07-16T14:30:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6068,Hangzhou Tianjing Aquatic Plant Garden,,http://www.tjss2003.com,0571-56301657,xyzfu@126.com,30.32137,120.08528,Hangzhou City,Xihu District,310030,CN,China,"No.1-1801, Building 13,",,,,0,0,0,0,0,,HTA,,,,2024-02-26T22:28:47.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6069,"Beijing Blue Cloud Information Technology Co., Ltd",,http://www.pavoinfo.com/,010-62836847,xuzp@mail.las.ac.cn,39.98916,116.20614,"Haidian District, Beijing",,100093,CN,China,No. 20 Nanxincun,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6070,Botanisches Institut der Universität zu Köln,,http://www.botanik.uni-koeln.de/lehrgaertnerei.html,,j.hintzsche@uni-koeln.de,50.92726,6.93609,50674 Köln,,D-95440,DE,Germany,Freiland/Gewächshäuser Zülpicher Str. 47b,,2009,,0,0,0,0,0,,KOELN,,,,2024-02-26T22:28:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,Green Hand Organization,,http://www.greenhand.org.lb/,00 961 5 557 692,greenhandorg@gmail.com,33.80808,35.59549,Mount Lebanon,,,LB,Lebanon,Green Hand Building,,,,0,0,0,0,0,,GHO,,,,2024-02-26T22:28:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6072,Burren Nature Sanctuary,,https://www.burrennaturesanctuary.ie/,,hello@burrennaturesanctuary.ie,53.12971,-8.92802,Kinvara,Co Galway,H91PTK7,IE,Ireland,Cloonasee,,,,0,0,0,0,0,,BNATS,https://www.facebook.com/BurrenNatureSanctuary/,https://www.instagram.com/burrennaturesanctuary/,https://mobile.twitter.com/burrensanctuary,2024-02-26T22:28:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,Botanische Tuin Afrikaanderwijk,,http://botanischetuinafrikaanderwijk.nl/,0031 (0)6 37 55 45 64,info@botanischetuinafrikaanderwijk.nl,51.89964,4.50272,Rotterdam,,3072 EC,NL,Netherlands,Afrikaanderplein 38A,,,,0,0,0,0,0,,BTA,https://www.facebook.com/BotanischeTuinAfrikaanderwijk/,https://www.instagram.com/botanischetuinafrikaanderwijk/,,2024-09-27T18:30:06.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6074,Misty Hills Botanical Garden and Arboretum,,https://mistyhills.co.za/,27 83 251 4448,sales@rali.co.za,-26.02863,27.85642,Muldersdrift,Gauteng,1747,ZA,South Africa,c/o Recreation Africa Leisure Industries (Pty) Ltd,,,,0,0,0,0,0,,MISSH,,,,2024-02-26T22:28:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6075,Escuela Agricola Panamericana,,https://www.zamorano.edu/en/,(504) 2287 2022,,14.00989,-87.01120,Tegucigalpa,,1207,HN,Honduras,Valle del Yeguare San Antonio de Oriente,,,,0,0,0,0,0,,,,,,2024-07-17T10:20:05.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6076,Fundacion el arbol,,http://www.elarbol.nl,00-505-2340-2376,vanvuurensaskia@gmail.com,12.62347,-87.12732,Chinandega,American Central,,NI,Nicaragua,Apartado postal 240,,,August 2014. Rejoined March 2017.,0,0,0,0,0,,FEA,,,,2024-02-26T22:28:49.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6077,Hong Kong Herbarium,,http://herbarium.gov.hk/,00852 2150 6900,herbarium@afcd.gov.hk,22.33180,114.16037,Kowloon,Hong Kong,0,HK,Hong Kong,Room 737 7/F Cheung Sha Wan Government Offices,,,AFCD Shing Mun Arboretum,0,1,0,0,0,,,,,,2025-12-31T10:30:05.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6078,Jardin Botanique de l'Université de Kara,,,,aatatoa@gmail.com,9.62705,1.11177,Kara,,,TG,Togo,University of Kara,,,,0,0,1,0,0,,,,,,2024-02-26T22:28:49.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6079,Dongguan Institute of Forestry Science,,,0769 22616606,songsongu@126.com,23.05180,113.77663,Dongguan City,Guangdong Province,523006,CN,China,No. 285 Xueyuan Road,,,,0,1,0,0,0,,,,,,2025-04-01T10:10:05.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6080,Conservatoire Botanique National de Corse,,http://cbnc.oec.fr/,,cbnc@oec.fr,42.30619,9.15292,Corte,Corsica,20250,FR,France,Office de l’Environnement de la Corse,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:49.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,Emeishan Botanical Garden,,,(86) 02885255869,13541256210@163.com,29.60119,103.48450,Chengdu,Sichuan,,CN,China,Sichuan Provincial Institute of National Resource Science,,,"Emeishan Botanical Garden is located in the Emeishan national Scenic Area, the elevation of 800m, in Sichuan, southwest of China. It is convenient to reach by transportation, 10 kilometers from the city centre. It was founded as a research base in 1984 by Sichuan Provincial Institute of Natural Resource Science.

The Botanical Garden is a collection of subtropical plant germplasm resources. We work on the conservation, monitoring and evaluation of biodiversity, the sustainable use of plant res",0,1,0,0,0,,EMBG,,,,2025-04-29T10:30:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6082,Myanmar Floriculturist Association,,http://www.myanmarorchid.com/,95-1-511926,,16.80118,96.13956,Yangon,,11111,MM,Myanmar,People's Square and People's Park,,,2009 - 2015. Rejoined 26th July 2017.,0,0,0,0,0,,,,,,2025-05-22T10:00:07.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,Marwell Zoo,,http://www.marwell.org.uk/zoo,,,50.99106,-1.28335,"Winchester,",Hampshire,SO21 1JH,GB,United Kingdom,Thompsons Lane,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:50.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6084,Tanga Coastal Forests Botanic Garden,,,255754661166,mohamed.yasin@yahoo.com,-5.08887,39.10232,Tanga,Somerset,TA1021,TZ,Tanzania,Plots 1-10 MY ecoVillage,,,27th March 2016. Rejoined 14th June 2016.,0,0,1,0,0,,,,,,2024-02-26T22:28:50.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6085,Mount Stuart Trust,,http://www.mountstuart.com,01700 503877 ext 225,contactus@mountstuart.com,55.79166,-5.01918,Isle of Bute,Buteshire,PA20 9LR,GB,United Kingdom,Mount Stuart,,,,0,1,0,0,0,,MST,,,,2025-04-29T13:10:06.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6086,Athreya Research Foundation,,,0091 484 2272290,arun.athreyam@gmail.com,10.08008,76.35535,Ernakulam,Kerala,683563,IN,India,USHUS Nochima,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:51.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,
6087,Stichting ZaaiGoed,,http://stichtingzaaigoed.nl,,contact@stichtingzaaigoed.nl,52.42404,4.65307,Haarlem,,2022ZC,NL,Netherlands,Delistraat 3,,,,0,0,0,0,0,,STZA,,,,2024-02-26T22:28:51.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6088,Zhejiang Forestry Academy,,http://www.zjforestry.ac.cn,0571-87798032,wcp1117@hotmail.com,30.21754,120.02887,Hangzhou City,Zhejiang Province,,CN,China,"399 Liuhe Road, Hangzhou City",,,,0,0,0,0,0,,ZFA,,,,2025-12-11T14:20:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6089,"US Forest Service, RGE Staff",,http://www.fs.fed.us/wildflowers,(202) 205-1279,dpivorunas@fs.fed.us,38.88676,-77.02996,Washington,DC,20250,US,United States of America,1400 Independence Avenue SW,,,August 2008. Rejoined 2016,0,0,0,0,0,,,,,,2024-02-26T22:28:51.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6090,Peermade Development Society,,http://www.pdspeermade.com/about.html,04869-232197 or 04869-232496,james.tj6@gmail.com,9.57568,76.97582,Idukki,Kerala,685531,IN,India,Peermade,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:51.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6091,Kerala Forest Seed Centre,,,,seedcentrekfri@gmail.com;__primary,10.52651,76.35107,"Thrissur, Kerala",Kerala,680653,IN,India,Kerala Forest Research Institute,,,,0,1,0,0,0,,,,,,2024-02-26T22:28:51.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6092,"Jiulongshan National Nature Reserve Management Bureau, Zhejiang Province",,,0578-8520072,,28.45292,119.89099,Lishui City,Zhejiang Province,,CN,China,"258# Pingchang Road, Miaogao Street, Lishui City",,,,0,0,0,0,0,,,,,,2024-04-04T16:10:03.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6093,Yueqing Yandangshan Botanic Garden (Yandangshan National Forest Park),,http://www.ydspark.com,0086 (577) 62241255,ydspark@163.com,28.36732,121.10086,"Yandang Town, Wenzhou City",Zhejiang Province,,CN,China,15# Jingming Road,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:52.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6094,Crater Valley Gardens,,https://www.crater-valley.com/,,,8.60279,-80.11399,Coclé,,,PA,Panama,Calle Capirita y Ranita de Oro,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:52.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6096,Botanic Garden Botanika,,http://botanika35.ru,79211296807,botanika@flregion.ru,59.25433,39.87094,Vologda,Vologda Region,160000,RU,Russian Federation,Ershovsky pereulok 10-a,1,2016,,0,0,0,0,0,,,,https://www.instagram.com/botanic_garden35/,,2024-02-26T22:28:52.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6097,Jallo Botanical Garden,,http://www.hortigroup.com.pk,0092-42-37428380-81,mail@hortigroup.com.pk,31.52182,74.32505,Lahore,,,PK,Pakistan,Horti Group,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:52.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6098,Rainforest Foundation,,http://mappingforrights.org,9836942,info@rainforestfoundation.org,8.60269,-80.11532,Panama,,1001,PA,Panama,Via Ranita de Oro,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:52.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6099,Blarney Castle & Gardens,,http://www.blarneycastle.ie,00 353 21 438 5252,blarneygardens@blarneycastle.ie,51.92909,-8.57088,Blarney,Co. Cork,,IE,Ireland,,,,,0,1,0,0,0,,,,,,2025-12-04T10:10:07.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,Institute of Sustainable Biotechnology,,,787-857-3600,janegron@br.inter.edu,18.18264,-66.30307,Barranquitas,,794,PR,Puerto Rico,PO Box 517,,,,0,0,0,0,0,,,,,,2024-02-26T22:28:53.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
6101,Mae Fah Luang Botanical Garden,,,,jantrararuk@mfu.ac.th,20.03962,99.89530,Chiang Rai,,57100,TH,Thailand,"333 M.1, Tasud",,,,0,1,0,0,0,,MFLBG,,,,2024-02-26T22:28:53.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
