FacilityID,FacilityName,FacilityLatitude,FacilityLongitude,FacilityDescription,FacilityPhone,FacilityEmail,FacilityReservationURL,FacilityTypeDescription,Reservable,StayLimit,Keywords,LastUpdatedDate,Activities
234488,Tusayan - Montane,35.9369444,-112.1230556,"<h2>Overview</h2> <p><strong>COMMERCIAL TOUR GROUPS ARE NOT ALLOWED AT TUSAYAN-MONTANE CAMPGROUND</strong></p><p>Commercial operators MUST obtain a special use permit to operate on National Forest System lands, including Tusayan-Montane Campground. Due to high public demand, Kaibab National Forest <strong>will not be issuing any special use permits</strong> for Tusayan-Montane Campground until further notice. Therefore, no commercial tour groups are allowed at Tusayan-Montane Campground. All vio",928-638-2443,,,Campground,True,,"TENX,Ten-X,10-X,10X,TEN X CAMPGROUND GROUP SITES,KAIBAB NF - FS",2026-02-25,
274532,Marys Peak to Pacific Scenic Byway,0,0,"<p>The Marys Peak to Pacific Scenic Byway provides a unique alternative to Highway 20 for travelers looking for a slower paced and enriched route to or from the coast to visit the natural sites and local businesses unique to Highway 34.</p><p>There are many parks, marinas, campgrounds, improved and unimproved boat ramps, access points to trail heads, and wildlife viewing areas, offering unique outdoor recreation opportunities along this route. Travelers will experience a unique and active workin",,,,Facility,False,,,2026-02-25,
233353,CARR CREEK LAKE SHELTERS,37.2326722,-83.0344306,"<h2>Overview</h2> Carr Creek Lake Shelters are located on Carr Creek Lake on the same side of Kentucky Highway 160 as Littcarr Campground. The U.S. Army Corps  of Engineers, in cooperation with the Commonwealth of Kentucky, manages the land and water at Carr Creek Lake for wildlife, fisheries and recreation. <h2>Recreation</h2> The 710-acre lake and surrounding area offer a wide variety of outdoor recreation opportunities. Boating and water skiing are popular activities on the lake.<br/><br/>   ",,jesse.b.saylor@usace.army.mil,,Campground,True,,"Carr Creek Lake Shelters,Dogwood Shelter,Holly Shelter,Laurel Shelter,Pin Oak Shelter,Poplar Shelter,Sycamore Shelter,White Pine Shelter,Willow Shelter",2026-02-25,
233145,Bimijiwan Recreation Area,47.4511111,-94.4833333,"<h2>Overview</h2> Knutson Dam Campground is located on the northeastern shores of Cass Lake and the Mississippi River. <h2>Recreation</h2> Cass Lake offers many recreational activities, including boating, water skiing and swimming. Anglers fish for walleye, northern pike, perch and trophy muskie. Boat ramps on the lake and river are located within the campground.<br/> <br/> Canoeists love Knutson Dam's location for its easy canoe access to the Mississippi River. Several canoe routes traverse the",218-835-4291,,,Campground,True,,"KDam,Knutson",2026-02-25,
233601,RIVERSIDE (KS),38.6102639,-97.9569944,"<h2>Overview</h2> Riverside Campground is located on the Smoky Hill River just downstream from Kanopolis Lake in central Kansas, 30 miles southwest of Salina.  Kanopolis Lake, one of the state's oldest lakes, provides many outdoor activities, including boating, fishing and hunting.<h2>Recreation</h2> Kanopolis Lake offers great boating and fishing opportunities. On land, hunting, hiking, and biking are popular activities.<h2>Facilities</h2> <p>Riverside Campground offers 24 campsites, 16 with el",785-546-2294,,,Campground,True,,"RIVE,KANOPOLIS LAKE,KANOPOLIS LAKE",2026-02-25,
234749,GLADE CREEK CAMPGROUND,46.2199167,-115.5270833,"<h2>Overview</h2> <p>Glade Creek Campground is a group site, only available by reservation. The campground is located along US Highway 12 in the Clearwater National Forest about seven miles east of Lowell, Idaho. Located in the mountains of north central Idaho, the forested site offers campers river access and beautiful scenery. The site is suitable for groups up to 35 people and is perfect for families and groups who want easy access to the Lochsa River. Fees are $50 per night. A combination co",208-926-4258,,,Campground,True,,"GLADE CREEK GROUP CAMPGROUND,GLADE CREEK",2026-02-25,
252190,California Park/Black Mountain Area,0,0,"<p>This area is located in Northern Colorado, on the west side of the Routt National Forest. The California Park/Black Mountain area is home to the Elkhead Mountains, and also features locations such as Bears Ears Peaks, Slater Park, Sugar Loaf Mountain, and Sawtooth Mountain.  Hahn's Peak/Bears Ears Ranger District manages this area, which is north of Highway 40, northeast of Craig, Colo., and northwest of Steamboat Springs, Colo.</p><p> </p><p>The California Park/Black Mountain area recreation",,,,Facility,False,,,2026-02-25,
242538,Green Gulch Dispersed Camp Campground,47.85993557,-112.7571903,<p>Dispersed Campground.</p><p><strong>Bears may frequent the area; keep all food out of sight in approved containers and remove all food from area after eating. Mandatory food storage is required.</strong></p><p> </p>,,,,Campground,False,,,2026-02-25,
244973,Hall Valley Campground,39.4829705,-105.8053617,"<p>NOTICE: As of June 15, 2020, t<span>he water system at this campground is closed until further notice pending repairs. More information regarding this closure is posted at the entrance to the campground in accordance with Colorado Department of Public Health and Environment.</span></p><p>This campground has nine campsites at an elevation of 9,900' with parking spur lengths of 16-30 feet. Facilities include picnic tables, a vault toilet, and fire rings.<br/> </p><p>All dates are weather depend",,,,Campground,False,,,2026-02-25,
234409,CALF CREEK CABIN,46.839293,-110.973773,"<h2>Overview</h2> <p>Calf Creek Cabin sits in the Helena-Lewis and Clark National Forest. The cabin offers a prime location for fishing, hiking and horseback riding and OHVing.  Running water is not included, but the nearby creek provides fresh water. A hitching rack is also available for horses. <br> <br>Access from December 1 to May 15 is via snowmobile, snowshoes or skis on a groomed 7 mile trail. (Wheeled vehicles are prohibited during the December 1 to May 15 time frame).</p> <h2>Recreation",406 236-5511 OR 406-547-3361  ,,,Campground,True,,"CALC,CALF,CREEK,LEWIS AND CLARK NF - FS",2026-02-25,
234412,SAVENAC BUNKHOUSE,47.3855556,-115.3955556,"<h2>Overview</h2> Savenac Bunkhouse provides sleeping accommodations for large groups staying at the Savenac Historic Tree Nursery in the Lolo National Forest of Montana. The area is filled with history and was once the site of the U.S. Forest Service's largest and most beautiful nurseries in the West. The bunkhouse can sleep up to 30 people and offers somewhat modern facilities, as well as access to a variety of recreational opportunities.<h2>Recreation</h2> A variety of historic sites and memo",406-822-4233,,,Campground,True,,"SAVB,HISTORIC SAVENAC NURSERY,LOLO NF - FS",2026-02-25,
251352,Henneberry House,45.0763889,-112.7902778,"<h2>Overview</h2> <p><strong>The Dillon Field Office is unable to make reservations for you. Please call Recreation.gov (877-444-6777) to book a reservation or book online. </strong></p>  <p>This historic cabin, built in 1905, is located approximately 14 miles south of Dillon, Montana, on the banks of the Beaverhead River. The cabin provides access to a variety of outdoor recreational activities on adjacent public lands.  The cabin and surrounding lands are managed by the Bureau of Land Manageme",406-683-8000,,,Campground,True,,None,2026-02-25,
233335,PALISADES HORSE CAMP,37.5463889,-107.1966667,"<h2>Overview</h2> Palisades Horse Camp is located 30 miles north of Pagosa Springs, high in the San Juan National Forest. This beautiful area has excellent horseback riding and hiking trails and an abundance of wildlife. <h2>Recreation</h2> Hiking and horseback riding trails are the main attraction at Palisades. The Williams Creek Trail leads directly from the campground into the Weminuche Wilderness, crossing the Continental Divide. <h2>Facilities</h2> This equestrian campground offers single- ",,rlynd@goexplorus.com,,Campground,True,,"Palisades,Horse camp",2026-06-17,
233822,GREENS LAKE,40.8733333,-109.5358333,"<h2>Overview</h2> Greens Lake Campground is located next to its scenic namesake along Red Canyon Road at an elevation of 7,400 feet. Visitors enjoy canoeing and fishing on the lake and exploring the Red Canyon Rim Trail.<h2>Recreation</h2> Greens Lake is a small lake for non-motorized watercraft only. It offers great canoeing and fishing for rainbow and brook trout. Red Canyon Lodge sits directly across the lake. Canoe and bike rentals, horseback riding, a restaurant and gift shop are available.",435-784-3445,Help.Ashley.DutchJohn@AmericanLL.com,,Campground,True,,"GRLK,RED CANYON COMPLEX,FLAMING GORGE,ASHLEY NF - FS,Flaming Gorge National Recreation Area",2026-02-28,
232417,WARM LAKE,44.6522222,-115.6555556,"<h2>Overview</h2> Warm Lake Campground is near the eastern shore of beautiful Warm Lake, at an elevation of 5,300 feet. Visitors enjoy boating, fishing, swimming, hiking and viewing local wildlife. <p> </p><h2>Recreation</h2> Warm Lake offers great fishing opportunities for cutthroat, rainbow, lake and bull trout. Boating, canoeing and swimming are popular activities. A developed swim beach is available less than a quarter-mile away, at Warm Lake Lodge.<br/> <br/> Billy Rice Swim Beach is just o",208-382-7400,,,Campground,True,,"WARM,FOREST SERVICE CASCADE RGR DIS,IDAHO CASCADE WARM LAKE,WARM LAKE LODGE,BOISE NF - FS",2026-02-25,
271911,Mount Zirkel/Park Range Area,0,0,"<p>The Mount Zirkel/Park Range area is on the Routt National Forest in northwestern Colorado. It consists mainly of the Mount Zirkel Wilderness and other surrounding recreation sites. It is managed by the Hahns Peak/Bears Ears Ranger District on the west side and the Parks Ranger District on the east side.</p><p>The United States Congress designated the Mount Zirkel Wilderness in 1964 as one of the original areas protected under the Wilderness Act. It has a total of 159,935 acres. All of this wi",,,,Facility,False,,,2026-02-25,
10325233,Cripple Creek Campground,65.27618,-146.647849,"<h2>Overview</h2> <p><a href=""https://www.blm.gov/visit/cripple-creek-campground"" rel=""nofollow""><strong>Cripple Creek Campground-</strong></a> Located at milepost 60 o f the Steese Highway, Cripple Creek Campground has 12 first come first served universal design campsites, as well as 6 walk-in campsites. The campground also has a riverside day use area with fishing access along the Chatanika River. Winding through tall white spruce trees along the river between the day use area and the campgrou",907-474-2200,EasternInterior@blm.gov,,Campground,True,,N/A,2026-02-25,
234221,DEAD SWEDE,44.6891667,-107.4466667,"<h2>Overview</h2> <p>Dead Swede Campground is located just off the Bighorn Scenic Byway (U.S. Highway 14) near the Burgess Overlook and Woodrock areas at an elevation of 8,400 feet. The Bighorn National Forest offers a wide variety of activities, including hiking, fishing, scenic driving and a number of historic sites. The administering organization is Rustic Freedom/Gallatin Canyon Campgrounds; e-mail: support@rusticfreedom.com; phone number: 307-431-7446.</p><h2>Recreation</h2> Off-road vehicl",406-587-9054,support@rusticfreedom.com,,Campground,True,,"DEAS,BIGHORN NF - FS",2026-03-14,
262790,Mattole Campground,40.28918,-124.355879,"<p>The Mattole Campground sits at the mouth of the Mattole River within the <a href=""https://www.blm.gov/programs/national-conservation-lands/california/king-range"" rel=""nofollow"">King Range National Conservation Area</a>, offering one of the only low-cost coastal camping opportunities on California's north coast. The campground provides direct access to the Mattole River estuary and a short 600-foot trail through sand dunes leads to the beach. Wildlife viewing opportunities are excellent — elep",707-986-5400,BLM_CA_Web_KR@blm.gov,,Campground,False,14 days per calendar year within the King Range NCA,"camping, campground, trailhead",2026-06-09,
236544,Dru Barner Campground,38.94293,-120.764091,"<p>The campground is ideal for equestrian use, with four water troughs, several pull through spaces, and access to trails. The park provides day-use facilities for staging nonmotorized trails recreation.</p><p>Location: 7.5 miles east of Georgetown on Wentworth Springs Road (Forest Road 1), then 1 mile north east on Forest Road 13N16 and 0.5 miles northwest on Forest Road 13N58.</p><p><a href=""http://www.fs.usda.gov/Internet/FSE_DOCUMENTS/fsbdev7_018833.pdf"" rel=""nofollow"">Dru Barner Recreation ",,,,Campground,False,,,2026-02-25,
251902,CRAIG CREEK RECREATION AREA,37.62042,-79.97641,"<h2>Overview</h2> Craig Creek Recreation Area provides old-fashioned, rustic group camping for those that require few amenities. The large open field is great for groups that wish to picnic and tent camp together.  There is a day-use area adjacent to the campground that is not reservable.  Overnight camping is prohibited in the day-use area.<h2>Recreation</h2> Craig Creek has a small swimming hole and canoes may access the creek as well.   The creek is stocked with trout and can provide good fis",540-552-4641,,,Campground,True,,,2026-02-25,
232327,SPRING GULCH,45.8586111,-114.0230556,"<h2>Overview</h2> Spring Gulch Campground is a well-maintained campground located about 50 feet from the highway, on the banks of the scenic Bitterroot River. Visitors enjoy a variety of recreational opportunities, including hiking, mountain biking, fishing and swimming. The campground provides accessible sites and amenities, making it a comfortable spot for anyone to relax in the mountains of southwestern Montana.<h2>Recreation</h2> A number of hiking, biking and horseback riding trails can be ",406-821-3913,,,Campground,True,,"SPRG,BITTERROOT NF -FS",2026-02-25,
