source,osm_id,osm_type,tourism,name,lat,lon,region,electric_hookup,water_hookup,sewer,hookup,caravans,motorhome,capacity,fee,phone,website,opening_hours,country,addr_city,all_tags
OpenStreetMap,1209935981,way,caravan_site,,-37.9891388,177.1262654,oceania,,,,,yes,,,no,,https://www.whakatane.govt.nz/services/parks-and-public-spaces/camping-and-overnight-parking,,,,"{""maxstay"": ""2 nights"", ""operator"": ""Whakat\u0101ne District Council"", ""tents"": ""no""}"
OpenStreetMap,1210645641,way,caravan_site,Boomerang Caravan & Tourist Park,-24.4021889,150.5101929,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1210667429,way,camp_site,Carrolls Spring,-37.4983498,144.1685754,oceania,,,,,yes,,,no,,,,,,"{""access"": ""yes"", ""operator"": ""Forest Fire Managment Victoria"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1212490844,way,caravan_site,Cool Waters Holiday Park,-16.9034113,145.7079051,oceania,,,,,,,,,,https://tasmanholidayparks.com/au/caravan-parks/cairns-cool-waters,,,,{}
OpenStreetMap,1214722666,way,caravan_site,Cobram Willows Holiday Park,-35.9243728,145.6305225,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1215190043,way,camp_site,Hillside Garden Village,-32.1681477,116.0178202,oceania,,,,,yes,,,yes,,,,,,"{""access"": ""customers"", ""addr:housenumber"": ""270"", ""addr:street"": ""South Western Highway"", ""power_supply"": ""yes"", ""shower"": ""yes"", ""static_caravans"": ""yes"", ""tents"": ""no"", ""toilets"": ""yes""}"
OpenStreetMap,1215289642,way,camp_site,Temple Gorge Campground,-24.6625465,115.1765757,oceania,,,,,yes,,,yes,,,,,,"{""reservation"": ""no"", ""tents"": ""yes""}"
OpenStreetMap,1215289870,way,camp_site,Bush Camp,-24.3081764,116.9083715,oceania,,,,,yes,,,,,,,,,"{""note"": ""unpowered sites"", ""tents"": ""yes""}"
OpenStreetMap,1215289874,way,caravan_site,Mount Augustus Tourist Park,-24.3088273,116.908806,oceania,,,,,,,,yes,+61 8 9943 0527,https://www.mtaugustustouristpark.com/,,,,"{""power_supply"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1215860624,way,caravan_site,Caravan Park,-15.5738887,133.215398,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1217229597,way,caravan_site,Maaroom Caravan Park,-25.6127719,152.8707717,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1217288076,way,caravan_site,Murchison Oasis Roadhouse & Caravan Park,-26.8951977,115.9580462,oceania,,,,,,,,yes,,,,,,"{""drinking_water"": ""no"", ""internet_access"": ""wlan"", ""power_supply"": ""yes"", ""toilets"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,1217459735,way,caravan_site,Forbes Apex Riverside Tourist Park,-33.4017027,148.0187123,oceania,,,,,,,,,+61 2 6851 1929,https://www.apexriversidepark.com.au/,,,,"{""addr:housenumber"": ""88"", ""addr:street"": ""Reymond Street"", ""addr:suburb"": ""Forbes"", ""contact:phone"": ""+61 2 6851 1929""}"
OpenStreetMap,1217680712,way,caravan_site,,-32.3888717,150.6885413,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1218226462,way,caravan_site,Denman Van Village,-32.3938732,150.684503,oceania,,,,,,,,,+61 2 6547 2590,https://www.denmanvanvillage.com.au,,,,"{""addr:housenumber"": ""14"", ""addr:postcode"": ""2328"", ""addr:state"": ""NSW"", ""addr:street"": ""Macauley Street"", ""addr:suburb"": ""Denman"", ""cabins"": ""yes"", ""email"": ""enquiries@denmanvanvillage.com.au"", ""fax"": ""+61 2 6547 2079"", ""note"": ""merged from node"", ""power_supply"": ""yes"", ""source"": ""voice""}"
OpenStreetMap,1218436974,way,camp_site,Swamp Creek Reserve,-31.4359386,151.143165,oceania,,,,,yes,,,no,,,,,,"{""access"": ""yes"", ""maxstay"": ""21 days in 12 months"", ""operator"": ""Tamworth Regional Council"", ""shower"": ""no"", ""static_caravans"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1218971698,way,camp_site,Hamelin Outback Station Stay,-26.4249351,114.1917095,oceania,,,,,yes,,,,,https://www.hamelinstationstay.com.au/,,,,"{""tents"": ""yes""}"
OpenStreetMap,1223391828,way,caravan_site,Parry Creek,-15.5976536,128.2788648,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1228559891,way,caravan_site,Inglewood Motel And Caravan Park,-36.5650411,143.8625892,oceania,,,,,,,,,+61 3 5438 3232,,,,,"{""addr:housenumber"": ""196"", ""addr:postcode"": ""3517"", ""addr:street"": ""Calder Highway"", ""addr:suburb"": ""Inglewood""}"
OpenStreetMap,1228788890,way,caravan_site,Whakaipō Bay Recreation Reserve,-38.6848794,175.9607732,oceania,,,,,,,,no,,,24/7,,,"{""description"": ""for self-contained vehicles only"", ""drinking_water"": ""no"", ""maxstay"": ""4 nights"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no"", ""tents"": ""no"", ""toilets"": ""yes""}"
OpenStreetMap,1229026499,way,camp_site,Reflections Ballina - Holiday Park,-28.8727913,153.5670459,oceania,,,,,yes,,,,+61 2 6686 2220,https://reflectionsholidays.com.au/parks/ballina/,,,,"{""addr:housenumber"": ""1"", ""addr:postcode"": ""2478"", ""addr:state"": ""NSW"", ""addr:street"": ""River Street"", ""addr:suburb"": ""Ballina"", ""email"": ""ballina@reflectionsholidays.com.au"", ""power_supply"": ""yes"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1229558845,way,caravan_site,Bordertown Caravan Park,-36.3068386,140.7724483,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1229784603,way,caravan_site,BIG4 River Myall Holiday Resort,-32.4113517,152.2065844,oceania,,,,,,,,,,https://www.big4.com.au/caravan-parks/nsw/north-coast/river-myall-holiday-resort,,,,"{""addr:housenumber"": ""57"", ""addr:postcode"": ""2423"", ""addr:state"": ""NSW"", ""addr:street"": ""Stroud Street"", ""addr:suburb"": ""Bulahdelah"", ""brand"": ""Big 4 Holiday Parks"", ""brand:short"": ""Big4"", ""brand:wikidata"": ""Q18636678"", ""short_name"": ""Big4""}"
OpenStreetMap,1229825735,way,camp_site,Williams River Caravan Park - Bridge Reserve,-32.5824961,151.7850946,oceania,,,,,yes,,,,,,,,,"{""access"": ""customers"", ""static_caravans"": ""no"", ""tents"": ""yes""}"
OpenStreetMap,1229838648,way,camp_site,Camp on Allyn,-32.4423785,151.5624503,oceania,,,,,yes,,,yes,+61 407 389 420,https://camponallyn.com.au/,,,,"{""access"": ""customers"", ""addr:housenumber"": ""1972"", ""addr:postcode"": ""2311"", ""addr:state"": ""NSW"", ""addr:street"": ""Gresford Road"", ""addr:suburb"": ""East Gresford"", ""power_supply"": ""yes"", ""shower"": ""yes"", ""static_caravans"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1230516385,way,camp_site,Bummaroo Ford campground,-34.1934009,149.7431408,oceania,,,,,yes,,,yes,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/bummaroo-ford-campground,,,,"{""access"": ""yes"", ""backcountry"": ""yes"", ""capacity:caravans"": ""15"", ""charge"": ""Booking Fee Only"", ""internet_access"": ""no"", ""motor_vehicle"": ""yes"", ""payment:online_booking"": ""yes"", ""shower"": ""no"", ""static_caravans"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1231779173,way,camp_site,Beachside,-35.3777865,150.4607221,oceania,,,,,yes,,,yes,,,,,,"{""access"": ""customers"", ""cabins"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1231779174,way,camp_site,Holiday Haven Burrlil Lake,-35.3882772,150.449397,oceania,,,,,yes,,,yes,,,,,,"{""access"": ""customers"", ""cabins"": ""yes"", ""power_supply"": ""yes""}"
OpenStreetMap,1233440912,way,caravan_site,Australian Motorhomes Tourist Park,-32.6543777,151.8686136,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1233441107,way,caravan_site,Port Augusta Motorhome Park,-32.5114422,137.7857644,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1233441227,way,caravan_site,Bonney's Wa Motorhome Park,-32.2829303,115.8550499,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1234466971,way,caravan_site,Kalgoorlie Caravan Park,-30.7648688,121.4500479,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1235083042,way,camp_site,Tongala Caravan Park,-36.2560809,144.9594646,oceania,,,,,yes,,,yes,+61 3 5859 0725,,,,,"{""access"": ""customers"", ""addr:housenumber"": ""23"", ""addr:postcode"": ""3621"", ""addr:state"": ""VIC"", ""addr:street"": ""Finlay Road"", ""addr:suburb"": ""Tongala"", ""cabins"": ""yes"", ""capacity:caravans"": ""5"", ""internet_access"": ""wlan"", ""laundry"": ""yes"", ""note"": ""Mostly permanent residents. Only 5 sites for vans etc"", ""operator"": ""Greenham Beef"", ""power_supply"": ""yes"", ""shower"": ""yes"", ""static_caravans"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1235097001,way,camp_site,Lockington Travellers Rest,-36.2701858,144.5345468,oceania,,,,,yes,,,yes,,,,,,"{""access"": ""customers"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1235770763,way,caravan_site,BIG4 Casino Holiday Park,-28.8771452,153.0489268,oceania,,,,,,,,,+61 2 6662 1069,https://www.casinoholidaypark.com.au/,,,,"{""addr:housenumber"": ""69"", ""addr:postcode"": ""2470"", ""addr:state"": ""NSW"", ""addr:street"": ""Light Street"", ""addr:suburb"": ""Casino"", ""brand"": ""Big 4 Holiday Parks"", ""brand:short"": ""Big4"", ""brand:wikidata"": ""Q18636678"", ""email"": ""reception@casinoholidaypark.com.au"", ""internet_access"": ""no"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""short_name"": ""Big4"", ""tents"": ""yes""}"
OpenStreetMap,1236250075,way,caravan_site,Edgewater Holiday Park,-31.4236834,152.8758569,oceania,,,,,,,,,,,,,,"{""cabins"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1237460819,way,caravan_site,Scamander Sanctuary Holiday Park,-41.466958,148.258969,oceania,,,,,,,,,,,,,,"{""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""customers"", ""tents"": ""yes""}"
OpenStreetMap,1237461084,way,camp_site,Goroke Accomodation Park,-36.7206405,141.4669101,oceania,,,,,yes,,,yes,,,,,,"{""access"": ""customers"", ""power_supply"": ""yes"", ""shower"": ""yes"", ""static_caravans"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1238258093,way,caravan_site,Jubilee Lake Holiday Park,-37.366724,144.1502001,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1238984998,way,caravan_site,,-27.9132143,153.188085,oceania,,,,,,,,,,,,,,"{""caravan_site"": ""motorhome_stopover""}"
OpenStreetMap,1239347764,way,camp_site,Airy Gap Campground,-33.1093724,150.0392219,oceania,,,,,yes,,,yes,,,,,,"{""access"": ""yes"", ""charge"": ""$6"", ""operator"": ""National Parks and Wildlife Service"", ""tents"": ""yes"", ""url"": ""https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/airly-gap-campground""}"
OpenStreetMap,1239585489,way,camp_site,Shippens Flat,-36.9230779,146.9050678,oceania,,,,,yes,,,no,,,,,,"{""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1239588945,way,camp_site,Chum Flat,-36.9253746,146.9200934,oceania,,,,,yes,,,no,,,,,,"{""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1239618296,way,caravan_site,Self Containted Caravan Area 24HR Limit,-33.2692332,149.1095565,oceania,,,,,,,,no,,,,,,"{""internet_access"": ""no"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no"", ""source"": ""local knowledge"", ""water_supply"": ""yes""}"
OpenStreetMap,1241932500,way,caravan_site,Kyabram Western Gums Tourist Park,-36.3088794,145.0309653,oceania,,,,,,,,yes,,https://www.westerngums.com.au/,,,,"{""addr:housenumber"": ""1220"", ""addr:postcode"": ""3620"", ""addr:state"": ""VIC"", ""addr:street"": ""McEwen Road"", ""addr:suburb"": ""Kyabram""}"
OpenStreetMap,1242100131,way,caravan_site,Black Bull,-36.3957797,145.3449867,oceania,,,,,,,,,,,,,,"{""landuse"": ""residential"", ""residential"": ""trailer_park""}"
OpenStreetMap,1242192025,way,camp_site,Italian Flat,-37.4087494,147.2646674,oceania,,,,,yes,,,no,,https://www.exploreoutdoors.vic.gov.au/activities/camping/italian-flat,,,,"{""access"": ""yes"", ""addr:street"": ""Upper Dargo Road"", ""capacity:caravans"": ""20"", ""capacity:persons"": ""60"", ""capacity:tents"": ""30"", ""picnic_table"": ""yes"", ""static_caravans"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1243036965,way,caravan_site,,-41.3846143,174.057207,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1243337185,way,caravan_site,Yarra Adventure Park,-30.7890229,152.9934396,oceania,,,,,,,,,,https://yarra.org.au/,,,,"{""alcohol"": ""no"", ""group_only"": ""yes"", ""operator"": ""Seventh Day Adventist Church"", ""smoking"": ""no""}"
OpenStreetMap,1243337290,way,caravan_site,Stuarts Point Holiday Park,-30.8236651,152.9938138,oceania,,,,,,,,,+61 2 6569 0616,https://www.macleayvalleycoastholidayparks.com.au/,,,,"{""addr:postcode"": ""2441"", ""addr:street"": ""Marine Parade"", ""cabins"": ""yes"", ""power_supply"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1245228867,way,caravan_site,Discovery Parks Forster,-32.0985222,152.4704686,oceania,,,,,,,,,,,,,,"{""cabins"": ""yes"", ""power_supply"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1245425346,way,camp_site,Boundary Falls Camping Area,-29.5354839,152.2491958,oceania,,,,,yes,,,yes,,,,,,"{""access"": ""customers"", ""addr:state"": ""NSW"", ""addr:street"": ""Boundary Falls Road"", ""camp_site"": ""standard"", ""internet_access"": ""no"", ""operator"": ""NSW National Parks and Wildlife Service"", ""reservation"": ""required"", ""shower"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1245520603,way,camp_site,Diggers Rest 4 Camping,-37.0104936,142.6308646,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1245520604,way,camp_site,Diggers Rest 3 Camping,-37.010338,142.6281135,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1245520606,way,camp_site,Tysers Camping,-37.0106545,142.6349506,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1245520607,way,camp_site,Diggers Rest 2 Camping,-37.0078879,142.6261296,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1245520608,way,camp_site,Diggers Rest 1 Camping,-37.0080607,142.6241894,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1245701768,way,camp_site,Mulligans Campground,-29.5156965,152.3592144,oceania,,,,,yes,,,yes,,https://www.nationalparks.nsw.gov.au/camping-and-accommodation/campgrounds/mulligans-campground-and-picnic-area,,,,"{""access"": ""customers"", ""addr:street"": ""Mulligans Drive"", ""area"": ""yes"", ""camp_site"": ""standard"", ""dog"": ""no"", ""internet_access"": ""no"", ""operator"": ""NSW National Parks and Wildlife Service"", ""reservation"": ""required"", ""shower"": ""yes"", ""static_caravans"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1246029314,way,camp_site,Flat Rock 2 Camping,-37.009423,142.6196724,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1246031007,way,camp_site,Flat Rock 1 Camping,-37.0079277,142.6173223,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1246031008,way,camp_site,North Boat Ramp Camping,-37.0083966,142.6116141,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1246032226,way,camp_site,Elliotts Camping,-37.0098633,142.6064449,oceania,,,,,yes,,,no,,,,,,"{""area"": ""yes"", ""operator"": ""GWMWater"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1247143929,way,camp_site,Mission Beach Camping & Caravan Park,-17.8646765,146.1091569,oceania,,,,,yes,,,,+61 7 4210 6078,https://www.missionbeachcampingandcaravanpark.com.au,,,,"{""addr:housenumber"": ""53"", ""addr:postcode"": ""4852"", ""addr:state"": ""QLD"", ""addr:street"": ""Porter Promenade"", ""addr:suburb"": ""Mission Beach"", ""drinking_water"": ""yes"", ""operator"": ""1Eight"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1248755429,way,caravan_site,Kaiapoi NZMCA Park,-43.3832619,172.6628763,oceania,,,,,,,,,,https://www.nzmca.org.nz/nzmca-parks,,,Kaiapoi,"{""addr:housenumber"": ""9"", ""addr:street"": ""Jones Street"", ""capacity:caravans"": ""85"", ""sanitary_dump_station"": ""no""}"
OpenStreetMap,1249292616,way,camp_site,Battle Hill Farm Forest Park,-41.0574302,174.9353477,oceania,,,,,yes,,,,,https://www.gw.govt.nz/parks/battle-hill-farm-forest-park/,,,,"{""access"": ""yes"", ""drinking_water"": ""yes"", ""operator"": ""Greater Wellington Regional Council"", ""payment:cash"": ""no"", ""sanitary_dump_station"": ""no"", ""sauna"": ""no"", ""swimming_pool"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes"", ""wikidata"": ""Q15197054"", ""wikipedia"": ""en:Battle Hill Farm Forest Park""}"
OpenStreetMap,1249399387,way,caravan_site,High Country Holiday Park,-37.0531768,146.0821321,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1249690025,way,caravan_site,Westport North Beach NZMCA Park,-41.7338106,171.6032309,oceania,,,,,,,,yes,,,,,Westport,"{""access"": ""private"", ""addr:suburb"": ""North Beach"", ""capacity:caravans"": ""45"", ""internet_access"": ""no"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no""}"
OpenStreetMap,1250087614,way,caravan_site,Freedom camping (SC only),-39.306007,174.1233279,oceania,,,,,,,,,,,,,,{}
OpenStreetMap,1251553943,way,camp_site,Plantation Campground,-37.0590013,142.5157617,oceania,,,,,yes,,,no,,,,,,"{""access"": ""yes"", ""operator"": ""Parks Victoria"", ""static_caravans"": ""yes"", ""tents"": ""yes"", ""wikidata"": ""Q3365478"", ""wikipedia"": ""en:Parks Victoria""}"
OpenStreetMap,1251723081,way,caravan_site,,-33.322599,115.6460494,oceania,,,,,,,,,,,,,,"{""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,1251778451,way,caravan_site,,-33.3214324,115.6464639,oceania,,,,,,,,yes,,,,,,{}
OpenStreetMap,1251945823,way,caravan_site,,-33.3222837,115.6451407,oceania,,,,,,,,,,,,,,"{""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,1252744923,way,caravan_site,Discovery Parks - Goolwa,-35.496792,138.7727334,oceania,,,,,,,,yes,+61 8 8555 2144,https://www.discoveryholidayparks.com.au/caravan-parks/south-australia/fleurieu-peninsula/goolwa,,,,"{""addr:housenumber"": ""44"", ""addr:street"": ""Kessell Road"", ""alt_name"": ""Goolwa Camping and Tourist Park"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""customers"", ""operator"": ""Discovery Parks"", ""operator:wikidata"": ""Q130348383"", ""power_supply"": ""yes"", ""reservation"": ""recommended"", ""sanitary_dump_station"": ""yes"", ""tents"": ""yes""}"
OpenStreetMap,1256800169,way,camp_site,Dunedoo Caravan Park,-32.0151453,149.3893802,oceania,,,,,yes,,,yes,+61 448 992 372,,,,,"{""access"": ""customers"", ""addr:housenumber"": ""209"", ""addr:street"": ""Bolaro Street"", ""power_supply"": ""yes"", ""shower"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1257318345,way,caravan_site,Waiwera Bird Lookout,-36.5427154,174.6968939,oceania,,,,,,,,,,,,,,"{""operator"": ""Auckland Council""}"
OpenStreetMap,1257370918,way,camp_site,Cowra Showground Caravan Park,-33.8331244,148.6739597,oceania,,,,,yes,,,yes,+61 417 625 331,https://www.cowrashowground.com.au/camping-1,,,,"{""access"": ""customers"", ""operator"": ""Cowra Showground"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,1262367138,way,caravan_site,Arataki Visitor Centre CSC overnight parking area,-36.9466493,174.606905,oceania,,,,,,,8,,,https://www.aucklandcouncil.govt.nz/parks-recreation/stay-at-park/Pages/accommodation-details.aspx?itemID=7,,,,"{""caravan_site"": ""motorhome_stopover"", ""maxstay:conditional"": ""1 night @ (Oct 1-May 30); 3 nights @ (May 31-Sep 30)"", ""power_supply"": ""no"", ""reservation"": ""required"", ""sanitary_dump_station"": ""no""}"
OpenStreetMap,1262438197,way,camp_site,Old Mac's Caravan and Motorhome Farm Stay,-41.4494126,147.1819809,oceania,,,,,yes,,,yes,+61 408 443 696,https://www.oldmacsfarm.com/,,,,"{""access"": ""customers"", ""addr:housenumber"": ""53A"", ""addr:postcode"": ""7250"", ""addr:state"": ""TAS"", ""addr:street"": ""Sandown Road"", ""addr:suburb"": ""Norwood"", ""dog"": ""leashed"", ""drinking_water"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""no"", ""tents"": ""no"", ""toilets"": ""yes""}"
